long,lat,no
128.59062,-28.284940000000002,31
134.53488000000002,-15.48153,31
142.12278999999998,-11.68328,31
132.52159,-13.00468,31
136.33076,-12.1292,31
126.90348,-15.43089,31
146.64783,-26.1972,31
129.96483,-15.46999,31
144.57521,-15.89759,31
134.38699,-15.496139999999999,31
149.44714,-27.45867,31
143.4978,-34.79786,31
148.16403,-28.77212,31
141.69427,-12.453560000000001,31
147.91406,-19.94269,31
124.78088999999999,-16.602710000000002,31
142.44652,-18.32895,31
134.53191999999999,-15.47659,31
143.49598999999998,-14.29662,31
132.91588000000002,-13.869439999999999,31
141.92918,-13.3013,31
134.55046000000002,-15.494710000000001,31
116.77774,-20.596,31
150.73641999999998,-22.46036,31
122.98791999999999,-29.113909999999997,31
142.22862,-11.838339999999999,31
134.54147,-15.514370000000001,31
150.73042,-22.45061,31
142.16308999999998,-11.64735,31
143.54488999999998,-14.257,31
141.93452,-13.304470000000002,31
129.99417,-14.11149,31
132.83821,-14.147929999999999,31
131.35399999999998,-14.12994,31
131.33426,-14.13391,31
132.57648,-13.00769,31
135.09393,-15.567639999999999,31
143.50683999999998,-14.284170000000001,31
143.10233,-16.93467,31
144.62556,-15.994539999999999,31
116.42161999999999,-32.85178,31
132.53243999999998,-12.99864,31
131.39729,-12.59957,31
142.4593,-18.33708,31
116.42858000000001,-32.85623,31
142.05772,-12.67619,31
126.68848,-15.53406,31
126.78608,-15.568679999999999,31
147.6015,-28.84958,31
142.2382,-11.88829,31
132.57521,-13.00146,31
131.32591000000002,-14.142420000000001,31
143.30829,-16.98842,31
128.59213,-28.269240000000003,31
142.24303,-11.843869999999999,31
135.09448,-15.633329999999999,31
124.7683,-16.67751,31
147.09473,-41.01717,31
134.80817,-15.53082,31
134.61459,-15.471910000000001,31
135.0757,-15.677439999999999,31
134.51093,-15.47861,31
143.42398,-17.19368,31
148.17175,-28.768690000000003,31
123.88105,-16.51282,31
124.17381999999999,-16.50851,31
143.15396,-16.95174,31
134.35602,-15.49611,31
143.29852,-16.97808,31
132.5341,-12.99633,31
134.49448,-15.525479999999998,31
142.75064,-12.06274,31
134.54631,-15.47465,31
134.37637,-12.19013,31
143.20404,-16.97176,31
134.4718,-15.59406,31
132.44374,-13.46599,31
124.78835,-16.610879999999998,31
142.40936000000002,-18.360970000000002,31
142.48391999999998,-18.309179999999998,31
128.5889,-28.277540000000002,31
142.04376000000002,-12.67807,31
131.53864,-15.34404,31
142.37787,-11.89172,31
134.57093999999998,-15.49215,31
128.5798,-28.28305,31
126.72176999999999,-15.60086,31
142.42,-18.31876,31
132.94437,-13.873629999999999,31
129.97658,-15.483460000000001,31
143.51045,-14.28002,31
135.81256000000002,-13.145589999999999,31
132.32387,-13.28033,31
124.80965,-16.60726,31
143.45792,-37.529070000000004,31
124.2121,-16.48763,31
143.35956000000002,-17.06185,31
132.87589,-13.859029999999999,31
134.52446,-15.482610000000001,31
123.86111000000001,-16.491,31
134.66002,-15.58596,31
134.52571,-15.495389999999999,31
143.52986,-14.301620000000002,31
141.9388,-13.29998,31
128.48979,-28.27252,31
134.44591,-15.51084,31
134.36778,-15.49349,31
143.09613000000002,-16.90258,31
124.8717,-16.83226,31
132.83345,-14.18464,31
126.78206999999999,-15.568,31
134.49896,-15.491710000000001,31
128.58958,-28.258129999999998,31
134.5238,-15.476220000000001,31
143.64883,-14.28212,31
143.11264,-16.93068,31
124.89542,-16.66376,31
147.20227,-27.551740000000002,31
143.09038999999999,-16.92601,31
143.08398,-16.909129999999998,31
124.21887,-16.48939,31
132.57326,-12.99814,31
130.496,-12.903369999999999,31
124.87042,-16.82471,31
132.51838999999998,-12.993089999999999,31
124.84988,-16.77818,31
128.33481,-28.26261,31
134.44847,-15.56225,31
129.95023999999998,-15.460770000000002,31
136.45853,-12.34811,31
147.89726000000002,-19.93476,31
134.53374,-15.50539,31
134.54678,-15.4932,31
141.9628,-13.29669,31
134.67036000000002,-15.50399,31
129.89833000000002,-15.483529999999998,31
143.90756000000002,-38.05468,31
131.34384,-14.1202,31
129.94308,-15.504129999999998,31
143.24112,-16.93325,31
133.09941,-14.353110000000001,31
143.41687,-17.16814,31
134.49982,-12.40484,31
143.29183999999998,-16.96827,31
132.56741,-12.99293,31
142.1689,-11.80127,31
143.28961,-16.97223,31
122.99716000000001,-29.13383,31
142.19009,-11.79082,31
134.39014,-15.569779999999998,31
150.62578,-22.40334,31
142.16835,-11.79756,31
131.31552,-14.10237,31
134.5128,-15.680710000000001,31
144.59201000000002,-15.9023,31
141.98608000000002,-13.28961,31
144.61713,-15.8974,31
143.90808,-38.059329999999996,31
124.8271,-16.74285,31
142.71858,-12.56061,31
149.73558,-28.278709999999997,31
146.11945,-38.62925,31
132.72981000000001,-12.39962,31
142.1718,-11.67633,31
123.85316,-16.46725,31
129.94249,-15.50635,31
130.9124,-11.81242,31
150.57356000000001,-22.36141,31
143.5309,-14.30874,31
127.73312,-18.33705,31
114.99978999999999,-21.70062,31
136.41624,-16.05536,31
128.59042,-28.26183,31
150.73259,-22.4825,31
143.16669,-16.89912,31
145.48606999999998,-17.76478,31
128.3295,-28.261940000000003,31
134.82512,-15.553510000000001,31
128.53897,-28.263540000000003,31
132.55515,-13.00124,31
134.54381,-15.488339999999999,31
134.60928,-15.48025,31
128.56891000000002,-28.313109999999998,31
129.95972,-15.47625,31
132.95959,-13.915239999999999,31
143.50868,-34.802170000000004,31
142.55353,-11.98226,31
133.06377,-12.29257,31
138.95808,-17.017139999999998,31
134.51003,-15.67634,31
134.41873,-15.52645,31
129.93999,-14.24634,31
131.36842,-14.12115,31
143.49495,-14.289489999999999,31
141.79672,-14.77506,31
128.50316,-28.317629999999998,31
129.94361999999998,-15.5008,31
134.45934,-15.542620000000001,31
122.98015,-29.12711,31
142.25157,-11.88647,31
150.68094,-22.412329999999997,31
134.47516000000002,-15.4654,31
127.00126000000002,-15.478860000000001,31
138.39699,-16.76912,31
134.63898,-15.485489999999999,31
134.65431,-15.479070000000002,32
142.43575,-18.369429999999998,32
131.13411000000002,-15.63749,32
135.81171,-12.75859,32
132.86398,-14.15985,32
130.01152,-15.523589999999999,32
132.26566,-14.44471,32
134.56476999999998,-15.444220000000001,32
141.48666,-37.34506,32
131.45551,-15.288739999999999,32
131.39266999999998,-15.210560000000001,32
136.71346,-16.07033,32
134.29115,-15.4412,32
132.91443999999998,-13.84395,32
141.47406,-37.348079999999996,32
132.93861,-13.89104,32
136.31206,-12.5495,32
126.93573,-14.29845,32
135.68433000000002,-12.479330000000001,32
143.34293,-17.0239,32
124.90978999999999,-16.65752,32
131.36231999999998,-15.27031,32
132.43225,-13.415779999999998,32
142.46129,-18.37752,32
147.47044,-42.48041,32
135.69565,-12.481489999999999,32
131.45247,-15.35087,32
142.47997,-18.32988,32
131.45068,-15.23845,32
116.20888000000001,-33.39679,32
143.09171,-16.9015,32
147.09968999999998,-41.014179999999996,32
126.79345,-15.62207,32
132.96056000000002,-13.90135,32
126.81331000000002,-15.598629999999998,32
134.55878,-15.50777,32
124.15781000000001,-16.4978,32
153.22873,-29.5402,32
130.92287,-11.80712,32
132.25171,-14.44275,32
132.95102,-13.87432,32
131.48748999999998,-15.291570000000002,32
116.21081000000001,-33.39071,32
143.39297,-17.089370000000002,32
148.10585,-37.59347,32
141.989,-36.56984,32
130.02138,-15.48365,32
132.92616,-13.95742,32
132.43073,-13.42915,32
132.86896000000002,-13.83891,32
134.63525,-15.461820000000001,32
131.47212,-15.3392,32
132.25143,-14.44059,32
127.00827,-15.47052,32
131.46059,-15.352229999999999,32
131.48445,-15.29636,32
143.32735,-16.995079999999998,32
141.66374,-15.34469,32
116.42387,-31.757209999999997,32
148.39354,-25.79064,32
149.59695,-26.417379999999998,32
131.09403999999998,-15.626470000000001,32
132.30733,-13.264289999999999,32
143.16466,-16.88805,32
134.2921,-15.44612,32
124.78249,-16.58685,32
143.27153,-16.94588,32
152.36346,-28.17128,32
126.79248999999999,-15.62665,32
126.81562,-15.612110000000001,32
147.92854,-41.032090000000004,32
126.69048000000001,-15.506279999999999,32
126.80403000000001,-15.61936,32
131.41246,-15.21752,32
133.64285,-12.06523,32
151.20799,-23.76944,32
133.91031,-14.977429999999998,32
126.79208999999999,-15.60535,32
142.4138,-18.35876,32
142.4993,-18.25504,32
131.36763,-15.209979999999998,32
132.90065,-13.84746,32
132.89091000000002,-13.849229999999999,32
126.96236999999999,-15.439979999999998,32
141.46606,-37.3449,32
143.36201,-17.03195,32
133.42813,-14.87752,32
134.66515,-15.57974,32
123.00074,-29.15121,32
142.42207,-18.37321,32
129.86697,-14.201870000000001,32
132.94243,-13.87981,32
132.86479,-14.16445,32
147.83401,-41.120540000000005,32
147.09473,-32.02988,32
142.1526,-11.637939999999999,32
126.69826,-15.50849,32
134.48605,-15.69348,32
143.3632,-17.04198,32
126.95719,-15.42767,32
147.06155,-41.09898,32
131.46284,-15.3164,32
146.95615,-25.60223,32
132.72468999999998,-12.347010000000001,32
131.49876,-15.271820000000002,32
142.42143000000002,-18.378429999999998,32
132.94598,-13.86796,32
130.68596000000002,-11.462480000000001,32
130.03697,-15.4931,32
124.74371000000001,-16.65022,32
136.41013,-16.07726,32
131.43416000000002,-15.21391,32
129.96201000000002,-15.526660000000001,32
133.09308000000001,-14.50434,32
152.37315,-28.17308,32
129.96364,-15.5091,32
116.42299999999999,-31.752509999999997,32
143.22734,-17.02634,32
142.43312,-18.36385,32
127.02033,-14.33358,32
126.64876000000001,-15.522979999999999,32
134.2827,-15.380410000000001,32
123.8625,-16.52214,32
132.68001999999998,-12.39512,32
143.24437,-16.92335,32
132.95354,-13.88161,32
123.88246000000001,-16.51931,32
129.94974,-15.512839999999999,32
116.42712,-31.750770000000003,32
142.50693,-18.31069,32
135.11858,-15.605870000000001,32
134.37457,-15.44012,32
119.45145,-22.74018,32
134.37941,-15.567879999999999,32
132.58463999999998,-13.02812,32
116.77747,-20.59475,32
142.49393,-18.322960000000002,32
131.38678000000002,-15.274479999999999,32
148.05641,-27.31816,32
143.0453,-16.906760000000002,32
140.83897,-36.5235,32
118.34885,-20.936220000000002,32
124.2058,-16.48121,32
149.83661,-27.2171,32
143.33635,-17.01953,32
141.74116999999998,-14.799920000000002,32
131.44318,-15.23357,32
131.48975,-15.375179999999999,32
129.95837,-15.50614,32
138.4523,-17.74125,32
131.45552,-15.33373,32
130.07166,-13.9853,32
134.55748,-15.42055,32
148.68498,-22.1994,32
135.69722,-12.482660000000001,32
134.60234,-15.436879999999999,32
135.1058,-15.6305,32
119.45813999999999,-22.73712,32
131.53073,-15.31579,32
129.9744,-15.51498,32
143.33428999999998,-17.01517,32
126.79517,-15.54765,32
142.46306,-18.342589999999998,32
132.2662,-14.4466,32
134.45807,-12.40213,32
152.37083,-29.79502,32
134.37006,-15.43025,32
132.94942,-13.88819,32
132.45265,-13.471639999999999,32
143.05266,-16.91628,32
130.70314,-13.63003,32
143.20023,-16.9128,32
131.47116,-15.26361,32
142.45645,-18.348760000000002,32
131.12157,-15.64081,32
130.95035,-11.84578,32
132.85045,-13.81845,32
145.55475,-38.452259999999995,32
143.31277,-16.98711,32
131.45042,-15.21665,32
134.41045,-15.469120000000002,32
142.44087,-18.35412,32
136.2747,-12.16728,32
131.45399,-15.280520000000001,32
124.18092,-16.5249,32
134.48773,-15.459229999999998,32
131.4747,-15.22074,32
136.31493,-12.10206,32
126.93168999999999,-15.415379999999999,32
132.94356000000002,-13.890120000000001,32
143.21886999999998,-16.917720000000003,32
129.89101000000002,-15.50235,32
134.34278999999998,-15.461770000000001,32
134.44952,-12.39287,32
136.27426,-12.1599,32
131.46306,-15.332360000000001,32
122.99343,-29.10871,32
142.24188,-11.84742,32
134.83965,-15.546079999999998,32
132.2417,-14.428339999999999,32
146.40515,-23.24328,32
152.32451,-30.01541,32
134.53648,-15.701270000000001,32
126.77408,-15.524510000000001,32
126.64459,-15.52021,32
148.10948,-37.585190000000004,32
134.37163,-15.55915,32
142.52095,-18.25816,32
130.94759,-11.849860000000001,32
132.91393,-13.86418,32
134.46111000000002,-12.4179,32
143.0386,-38.56734,32
134.4615,-12.39167,32
131.42342,-15.226629999999998,32
116.42043000000001,-32.851259999999996,32
131.1078,-15.645760000000001,32
134.47267,-12.38839,32
134.48148,-15.68235,32
116.42452,-32.85501,32
126.64261,-15.53076,32
131.15826,-15.6508,32
131.55215,-15.3247,32
134.5127,-12.41893,32
134.49541000000002,-12.40038,32
132.84492,-13.87447,32
134.4816,-15.675720000000002,32
134.62418,-15.453520000000001,32
134.46483,-12.39105,32
126.95033000000001,-15.434989999999999,32
131.38271,-15.273779999999999,32
143.59491,-14.264779999999998,32
150.13797,-31.614829999999998,32
131.46318,-15.3086,32
134.7737,-15.474479999999998,32
144.76477,-20.10817,32
142.45715,-18.35589,32
132.47325,-12.4545,32
131.44635,-15.21597,32
148.3992,-25.79189,32
145.38121,-40.85157,32
134.36597,-15.4264,32
142.50949,-18.27225,32
129.86308,-14.20004,32
131.30899,-14.1453,32
146.41325,-23.23862,32
134.49548000000001,-15.468079999999999,32
148.69416999999999,-22.19507,32
124.73313,-16.65343,32
143.28653,-16.969720000000002,32
142.44926,-18.349529999999998,32
124.87268999999999,-16.77757,32
127.01612,-14.330779999999999,32
142.5101,-18.277639999999998,32
148.10506,-37.585640000000005,32
127.01301000000001,-14.33472,32
143.05309,-16.918329999999997,32
134.56067,-15.4242,32
129.99017,-15.52387,32
132.43495,-13.415560000000001,32
131.42725,-15.20549,32
149.6758,-27.47614,32
143.4169,-17.20741,32
126.8214,-15.61449,32
126.82088999999999,-15.5769,32
131.48219,-15.28401,32
134.5448,-15.66485,32
152.07724,-30.8142,32
132.24229,-14.4249,32
142.41995,-18.36006,32
130.34433,-13.03064,32
148.10577,-37.5904,32
143.19295,-16.90334,32
134.66811,-15.500689999999999,32
147.15831,-19.76239,32
143.41159,-17.213060000000002,32
131.13768000000002,-15.63686,32
134.37361,-15.435170000000001,32
147.1602,-19.7564,32
132.94279,-13.88546,32
126.81275,-15.595289999999999,32
146.68459,-19.27768,32
142.11751999999998,-37.38237,32
142.42018000000002,-18.38886,32
133.92963999999998,-14.958720000000001,32
132.77245,-12.366539999999999,33
124.91636000000001,-16.668860000000002,33
131.53583999999998,-15.2458,33
124.71808,-16.61597,33
142.24728000000002,-11.85259,33
143.36276,-17.01415,33
142.22493,-11.856819999999999,33
144.48718,-15.89112,33
143.16331,-14.50906,33
130.01755,-15.564810000000001,33
144.54178000000002,-15.891929999999999,33
128.37993,-28.23565,33
134.52196,-12.4211,33
142.28763,-11.63536,33
131.40962,-15.20031,33
142.28801,-12.128789999999999,33
126.49807,-15.419920000000001,33
143.58092,-14.24407,33
129.82413,-14.10387,33
132.57988,-13.05952,33
142.52048,-18.27396,33
142.31502,-11.61105,33
124.71132,-16.667,33
142.26872,-11.62541,33
136.31593,-12.11289,33
150.14258,-31.62725,33
124.90575,-16.652620000000002,33
127.55131000000002,-27.64347,33
144.53676000000002,-15.87451,33
135.08588,-15.67498,33
132.6992,-12.31857,33
135.63928,-12.46326,33
141.86678999999998,-12.10309,33
131.41071000000002,-15.20698,33
124.89391,-16.818270000000002,33
142.99518999999998,-12.92925,33
131.13528,-15.61806,33
126.53188999999999,-15.40889,33
132.89049,-13.81766,33
123.8932,-16.53112,33
144.48055,-15.8972,33
144.55405,-15.86384,33
148.01498,-27.30827,33
126.99455,-14.252989999999999,33
126.78995,-15.62757,33
142.16074,-11.80851,33
126.81481000000001,-15.370920000000002,33
126.86491000000001,-14.2668,33
142.1048,-11.7869,33
132.96881000000002,-12.38813,33
150.1436,-31.62595,33
126.83198999999999,-14.259889999999999,33
126.6217,-15.4849,33
132.78752,-12.35684,33
144.54547,-15.86704,33
130.9772,-11.85056,33
142.42107,-10.921389999999999,33
152.32103,-29.72612,33
134.47757,-12.38437,33
142.3107,-12.13498,33
142.16289,-11.80818,33
135.90085,-12.76338,33
142.42178,-18.38591,33
130.18886,-14.02541,33
117.1309,-33.6661,33
129.97281999999998,-13.59149,33
132.69273,-12.33585,33
135.90976,-12.72277,33
143.39763,-17.05367,33
148.995,-27.6215,33
152.27203,-27.85898,33
128.37888999999998,-28.22754,33
130.01425,-15.52246,33
128.60065,-28.32129,33
144.46707,-15.878279999999998,33
136.29073,-12.54502,33
131.48199,-15.25756,33
131.08453,-15.646270000000001,33
132.43108999999998,-13.47096,33
132.7765,-12.36588,33
124.71236,-16.67575,33
126.62875,-15.543829999999998,33
130.16048,-14.03779,33
152.31747,-29.73998,33
126.85985,-14.2637,33
131.08758999999998,-15.6424,33
144.46719,-15.90399,33
132.73077,-12.34056,33
134.37431,-15.579460000000001,33
132.72072,-12.31903,33
130.93411,-11.88129,33
126.63033,-15.54679,33
126.53595,-15.40731,33
132.9761,-13.888420000000002,33
142.15656,-11.808869999999999,33
142.74243,-12.06874,33
142.20476000000002,-11.5874,33
143.57213000000002,-14.234929999999999,33
144.50342,-15.89579,33
144.48192,-15.884520000000002,33
131.46739,-15.23921,33
143.20358000000002,-16.87845,33
143.13926999999998,-16.84779,33
126.62697,-15.48809,33
129.96542,-15.543320000000001,33
126.64912,-15.456560000000001,33
129.90872,-15.537939999999999,33
129.99681,-15.5713,33
142.52475,-18.27303,33
134.439,-12.39484,33
131.50563,-15.307070000000001,33
142.194,-11.578610000000001,33
151.20842,-23.77129,33
129.90706,-14.280220000000002,33
132.96062,-13.894570000000002,33
131.1389,-15.617510000000001,33
152.39359,-28.153059999999996,33
149.00137,-27.6099,33
143.41206,-17.10439,33
143.24423000000002,-16.90031,33
134.82565,-12.4091,33
126.63951999999999,-15.44723,33
144.56284,-15.864510000000001,33
142.23604,-14.17704,33
144.78978999999998,-37.83205,33
142.73729,-11.785060000000001,33
124.74673,-16.769170000000003,33
152.3689,-28.17272,33
136.7888,-12.40739,33
136.30383,-12.119480000000001,33
141.87178,-12.102089999999999,33
142.15166000000002,-11.76776,33
143.19257,-16.87504,33
130.01866,-15.575579999999999,33
144.51917,-15.9152,33
148.6712,-22.85136,33
143.0827,-16.827920000000002,33
142.74576000000002,-12.06148,33
129.90198,-15.54235,33
142.82672,-12.01753,33
150.88521,-34.45988,33
126.7858,-15.631979999999999,33
124.74951000000001,-16.75551,33
143.56718,-14.23425,33
148.04967,-27.31802,33
142.25677,-11.623669999999999,33
139.47841,-20.736620000000002,33
141.17134,-36.55208,33
152.37694,-29.791809999999998,33
152.39497,-29.786459999999998,33
144.48586,-15.87863,33
132.77708,-12.36942,33
142.35718,-12.10189,33
150.84918000000002,-33.76765,33
150.14531000000002,-31.619020000000003,33
134.37881000000002,-15.57872,33
142.25208,-11.62323,33
130.77813999999998,-27.92933,33
142.26001000000002,-11.62443,33
123.91358999999999,-16.54285,33
144.48928999999998,-15.92354,33
132.85582,-13.811320000000002,33
144.47238000000002,-15.866129999999998,33
131.46533,-15.24644,33
142.19423,-11.64955,33
132.65402,-12.34401,33
141.67578,-13.02288,33
142.44984,-18.37376,33
132.76724,-12.3601,33
126.91418,-14.229989999999999,33
142.56851,-11.964739999999999,33
144.48439,-15.86769,33
136.63898999999998,-12.37164,33
126.8065,-15.379710000000001,33
141.87444,-13.30265,33
142.19852,-11.7987,33
131.4637,-15.23642,33
126.86765,-15.37531,33
142.86888000000002,-12.82964,33
152.99606,-27.564090000000004,33
126.83458999999999,-15.68661,33
130.96011000000001,-11.836030000000001,33
124.7576,-16.71906,33
126.8303,-15.41102,33
126.7717,-15.6339,33
126.54781000000001,-15.41536,33
142.34689,-12.11491,33
142.14783,-11.79266,33
149.00371,-27.621140000000004,33
